2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
913.09,914.47,913.46,909.4,910.1,912.12,909.5,904.5,904.6,913.9,905.1,909.7,910.3,910.2,902.5,909.1,908.2,910.8,907.1,906.2,908.5
913.09,914.47,913.46,910.0,910.4,912.12,910.6,905.0,905.5,914.4,906.0,910.3,911.0,910.8,902.6,909.8,909.5,910.7,908.1,906.8,909.4
913.09,914.47,913.46,910.3,911.1,912.12,911.5,905.4,906.5,914.8,906.8,910.7,911.6,911.0,903.1,910.7,910.3,911.2,909.1,907.1,910.2
913.09,914.47,913.46,910.5,912.78,912.12,912.3,905.9,907.0,915.3,907.0,912.1,912.2,911.6,903.9,911.3,910.5,911.6,909.7,907.5,910.7
913.09,914.47,913.46,911.1,912.3,912.12,912.9,906.3,907.5,915.9,907.4,913.0,912.2,912.0,904.2,911.4,910.5,911.9,909.9,908.2,911.1
913.09,914.47,913.46,911.5,912.4,912.12,913.4,906.4,907.9,916.0,907.7,913.2,912.3,912.1,904.1,911.3,910.5,911.7,909.9,908.4,911.0
913.09,914.47,913.46,911.6,912.2,912.12,913.5,906.3,907.7,915.9,907.5,913.2,912.0,911.9,903.8,910.9,909.9,911.3,909.5,908.0,910.5
913.09,914.47,913.46,911.2,911.9,912.12,912.15,905.9,907.4,915.4,907.0,912.8,911.8,911.7,903.4,910.2,909.5,910.8,908.7,907.4,910.4
913.09,914.47,913.46,910.8,910.9,912.12,912.15,905.1,907.1,914.7,906.3,911.9,911.2,911.5,903.1,909.4,909.3,910.4,908.9,907.0,910.0
913.09,914.47,913.46,910.1,910.8,912.12,912.15,904.5,906.7,914.2,905.9,911.8,910.9,910.9,903.2,909.4,909.6,910.6,909.5,905.9,909.4
913.09,914.47,913.46,909.8,910.7,912.12,912.15,903.8,906.9,914.5,906.1,912.1,910.7,910.6,903.4,909.8,909.7,910.6,909.7,905.3,909.0
913.09,914.47,913.46,909.8,911.2,912.12,912.15,903.7,907.3,914.9,906.9,912.5,911.3,910.8,904.1,910.0,910.2,911.0,909.8,905.8,909.0
913.09,914.47,913.46,910.3,911.9,912.12,912.15,904.1,907.8,915.7,907.4,912.8,912.0,911.7,905.1,910.1,910.6,911.2,909.9,906.4,909.5
913.09,914.47,913.46,910.8,912.5,912.12,912.15,904.8,908.7,916.4,908.0,913.2,912.3,912.1,905.5,910.3,911.1,911.7,910.1,906.8,910.1
913.09,914.47,913.46,911.2,913.1,912.12,914.0,905.5,909.1,916.8,908.6,913.7,912.5,912.3,906.0,910.5,911.6,912.1,910.0,907.5,910.5
913.09,914.47,913.46,911.2,913.2,912.12,914.5,905.9,909.4,917.3,908.7,913.9,913.0,912.5,906.1,910.6,911.9,912.2,909.8,907.9,910.6
913.09,914.47,913.46,911.2,913.1,903.4,914.6,905.9,909.5,917.5,909.0,914.3,913.4,912.7,906.4,910.3,911.9,912.2,909.3,908.3,910.7
913.09,914.47,913.46,911.0,913.2,903.0,914.5,906.0,909.3,917.5,908.9,914.4,913.5,912.4,906.4,910.1,911.7,912.2,908.6,908.3,910.7
913.09,914.47,913.46,910.9,913.1,902.5,914.4,905.9,909.1,917.4,909.0,914.3,913.2,911.9,906.1,909.5,911.5,912.2,908.0,907.9,910.4
913.09,914.47,913.46,910.5,912.3,902.2,913.9,905.4,908.6,917.4,908.7,914.2,912.9,911.4,905.8,909.4,911.5,911.9,907.0,907.6,910.1
913.09,914.47,913.46,910.1,911.5,901.8,913.4,904.7,908.2,917.2,908.7,914.1,912.5,910.5,905.6,908.9,911.4,911.2,906.3,906.9,909.7
913.09,914.47,913.46,909.7,911.3,901.3,913.3,904.0,907.9,916.8,908.3,913.4,911.9,909.5,905.6,908.3,910.9,910.7,905.8,905.8,909.5
913.09,914.47,913.46,909.1,911.0,900.9,913.1,903.4,907.6,916.5,908.1,913.1,911.6,908.4,905.4,908.0,910.3,910.6,906.0,904.9,909.3
913.09,914.47,913.46,908.3,911.6,901.3,912.15,903.5,907.4,915.8,907.9,912.3,911.7,907.5,905.4,907.9,910.2,910.2,906.3,904.3,909.7
913.09,914.47,913.46,908.0,911.9,901.6,912.15,903.7,907.7,915.7,909.1,912.6,911.6,908.3,906.4,908.5,910.5,910.9,906.9,904.4,909.7
913.09,914.47,913.46,908.6,912.0,902.2,912.15,904.3,908.5,916.0,910.4,912.8,912.4,909.2,907.4,909.2,911.0,911.6,908.0,905.2,910.3
913.09,914.47,913.46,909.0,912.4,903.3,912.15,904.9,909.3,916.4,911.8,913.2,912.8,909.4,908.4,910.0,911.2,911.9,908.4,906.6,910.5
913.09,914.47,913.46,909.6,913.1,904.6,912.15,905.2,909.6,916.9,912.6,913.5,913.3,910.9,909.3,910.0,911.3,912.0,908.6,907.5,911.3
913.09,914.47,913.46,910.1,913.4,905.0,912.15,905.7,909.9,917.3,912.9,914.4,913.8,911.2,910.0,910.4,911.3,912.0,908.6,908.1,911.7
913.09,914.47,913.46,910.1,912.9,905.3,912.15,905.7,910.1,917.5,912.7,914.5,914.0,911.6,910.3,910.6,911.2,911.9,908.1,908.3,912.0
913.09,914.47,913.46,909.8,912.6,905.5,912.15,905.6,910.0,917.6,912.5,914.3,914.0,911.5,910.2,910.5,910.2,911.5,907.3,908.0,911.9
913.09,914.47,913.46,909.5,911.9,905.5,912.15,905.2,909.7,917.2,912.1,914.2,913.6,910.8,910.0,909.5,909.4,911.2,906.2,908.0,911.6
913.09,914.47,913.46,908.8,911.0,905.6,912.15,904.8,909.6,916.6,911.8,913.6,912.9,909.5,909.7,909.0,908.6,910.4,905.5,906.7,910.8
913.09,914.47,913.46,908.3,910.8,905.0,912.15,904.4,909.2,916.1,911.3,912.9,912.5,909.5,909.8,909.4,908.5,910.3,905.2,906.3,910.3
913.09,914.47,913.46,907.9,911.3,904.9,912.15,904.6,909.6,915.7,911.6,913.1,912.1,909.5,910.1,909.7,908.4,910.3,905.9,906.1,910.2
913.09,914.47,913.46,908.1,911.6,905.3,912.15,904.7,909.9,916.0,912.3,913.4,912.0,909.7,910.8,910.2,909.0,910.5,906.4,906.1,910.1
913.09,914.47,913.46,908.2,911.6,912.12,912.15,904.6,910.3,916.3,913.2,914.0,912.2,910.2,911.3,910.8,909.5,910.8,906.3,906.6,910.5
913.09,914.47,913.46,908.6,911.7,912.12,912.15,905.3,911.2,916.8,913.7,914.6,913.0,910.7,911.7,911.2,909.7,910.9,906.5,906.9,911.0
913.09,914.47,913.46,909.1,912.4,907.5,913.9,905.7,911.5,917.3,914.3,914.9,913.3,910.7,912.0,911.4,909.8,911.0,906.5,907.5,911.1
913.09,914.47,913.46,909.2,912.6,907.9,913.9,905.9,911.6,917.5,914.7,915.1,913.8,910.6,912.1,911.5,909.8,911.2,906.6,907.7,911.6
913.09,914.47,913.46,909.1,913.0,908.3,913.6,906.2,911.6,917.6,915.1,915.2,913.9,910.8,912.2,911.4,909.8,911.3,906.3,908.2,912.0
913.09,914.47,913.46,909.0,913.3,908.3,913.4,906.1,911.5,917.6,915.2,915.0,914.0,910.9,912.1,911.1,909.3,911.4,905.9,908.6,912.0
913.09,914.47,913.46,908.5,913.3,908.2,913.3,906.0,911.0,917.4,915.2,914.6,914.2,910.7,911.9,910.8,909.1,911.0,905.3,909.7,912.0
913.09,914.47,913.46,907.7,912.9,908.1,912.8,905.8,910.6,917.2,914.9,914.1,914.0,910.1,911.4,910.1,909.1,910.2,904.7,909.8,911.7
