2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
70.85,75.35,72.22,83.0,66.0,72.84,83.0,80.0,59.0,77.0,63.0,83.0,82.0,63.75,60.0,56.0,66.0,63.0,78.35,73.0,69.0
70.85,75.35,72.22,77.0,64.0,85.0,82.0,81.0,51.0,78.0,61.0,79.0,77.0,73.0,53.0,52.0,60.0,58.0,78.35,74.0,59.0
70.85,75.35,72.22,77.0,61.0,78.0,80.0,77.0,51.0,76.0,57.0,79.0,70.0,64.0,48.0,46.0,58.0,56.0,78.35,67.0,53.0
70.85,75.35,72.22,72.0,56.0,75.0,82.0,65.0,43.0,73.0,56.0,75.0,71.0,60.0,44.0,45.0,59.0,58.0,78.35,60.0,51.0
70.85,75.35,72.22,62.0,55.0,83.0,79.0,60.0,37.0,72.0,48.0,75.0,71.0,55.0,40.0,48.0,67.0,57.0,78.35,70.0,49.0
70.85,75.35,72.22,78.0,52.0,85.0,87.0,58.0,28.0,66.0,52.0,77.0,73.0,52.0,34.0,46.0,68.0,57.0,78.35,69.0,49.0
70.85,75.35,72.22,90.0,56.0,76.0,91.0,57.0,27.0,66.0,65.0,78.0,71.0,53.0,36.0,45.0,65.0,57.0,78.35,65.0,59.0
70.85,75.35,72.22,86.0,61.0,74.0,96.0,66.0,22.0,70.0,64.0,75.0,72.0,59.0,35.0,46.0,63.0,67.0,78.35,61.0,64.0
70.85,75.35,72.22,75.0,64.0,78.0,72.66,75.0,21.0,73.0,62.0,76.0,79.0,64.0,33.0,42.0,66.0,67.0,78.35,63.0,72.0
70.85,75.35,72.22,72.0,82.0,78.0,72.66,79.0,22.0,77.0,62.0,78.0,74.0,72.0,32.0,47.0,69.0,68.0,78.35,61.0,74.0
70.85,75.35,72.22,82.0,86.0,81.0,72.66,79.0,23.0,77.0,63.0,80.0,81.0,63.75,69.0,55.0,75.0,71.0,78.35,70.0,80.0
70.85,75.35,72.22,86.0,81.0,85.0,72.66,86.0,66.0,79.0,73.0,82.0,86.0,63.75,76.0,60.0,83.0,72.0,78.35,79.0,85.0
70.85,75.35,72.22,87.0,80.0,84.0,72.66,88.0,72.0,78.0,80.0,84.0,85.0,63.75,75.0,62.0,86.0,75.0,78.35,84.0,91.0
70.85,75.35,72.22,89.0,81.0,81.0,72.66,92.0,77.0,79.0,92.0,85.0,85.0,63.75,72.0,62.0,94.0,76.0,78.35,94.0,91.0
70.85,75.35,72.22,89.0,83.0,80.0,72.66,94.0,80.0,84.0,93.0,85.0,88.0,63.75,71.0,66.0,61.68,79.0,78.35,95.0,90.0
70.85,75.35,72.22,89.0,84.0,81.0,72.66,93.0,81.0,85.0,93.0,86.0,95.0,63.75,72.0,67.0,61.68,80.0,78.35,95.0,89.0
70.85,75.35,72.22,90.0,85.0,82.0,72.66,92.0,83.0,89.0,93.0,87.0,96.0,63.75,68.0,67.0,61.68,80.0,78.35,96.0,91.0
70.85,75.35,72.22,92.0,87.0,83.0,72.66,93.0,79.0,89.0,93.0,87.0,97.0,63.75,69.0,69.0,61.68,82.0,78.35,97.0,91.0
70.85,75.35,72.22,91.0,88.0,85.0,72.66,70.42,78.0,83.0,94.0,87.0,97.0,63.75,76.0,72.0,61.68,64.57,78.35,96.0,92.0
70.85,75.35,72.22,91.0,88.0,86.0,72.66,70.42,77.0,82.0,92.0,89.0,98.0,63.75,78.0,75.0,61.68,64.57,78.35,96.0,92.0
70.85,75.35,72.22,91.0,88.0,87.0,72.66,70.42,77.0,84.0,90.0,94.0,98.0,63.75,62.15,73.0,61.68,64.57,78.35,96.0,96.0
70.85,75.35,72.22,91.0,90.0,72.84,72.66,70.42,80.0,86.0,88.0,95.0,98.0,63.75,62.15,69.0,61.68,64.57,78.35,96.0,96.0
70.85,75.35,72.22,89.0,86.0,72.84,72.66,70.42,72.0,80.0,85.0,95.0,96.0,63.75,50.0,59.0,61.68,65.0,78.35,96.0,95.0
70.85,75.35,72.22,86.0,78.0,80.0,87.0,87.0,56.0,70.0,82.0,95.0,83.0,62.0,38.0,57.0,61.68,58.0,78.35,92.0,94.0
70.85,75.35,72.22,88.0,78.0,69.0,79.0,79.0,43.0,71.0,80.0,85.0,77.0,56.0,32.0,57.0,77.0,58.0,78.35,90.0,86.0
70.85,75.35,72.22,85.0,78.0,61.0,76.0,76.0,34.0,71.0,73.0,77.0,71.0,50.0,33.0,51.0,64.0,60.0,78.35,91.0,81.0
70.85,75.35,72.22,72.0,71.0,63.0,72.0,69.0,30.0,71.0,70.0,70.0,69.0,47.0,32.0,58.0,62.0,60.0,78.35,96.0,75.0
70.85,75.35,72.22,65.0,66.0,65.0,66.0,65.0,27.0,69.0,71.0,57.0,70.0,45.0,32.0,61.0,66.0,58.0,78.35,95.0,70.0
70.85,75.35,72.22,63.0,59.0,67.0,54.0,61.0,26.0,69.0,71.0,51.0,61.0,43.0,29.0,67.0,61.68,54.0,78.35,95.0,63.0
70.85,75.35,72.22,61.0,56.0,63.0,46.0,55.0,22.0,68.0,72.0,58.0,59.0,47.0,29.0,64.0,61.68,51.0,78.35,95.0,61.0
70.85,75.35,72.22,62.0,59.0,63.0,47.0,57.0,24.0,69.0,73.0,55.0,58.0,54.0,35.0,72.0,61.68,50.0,78.35,90.0,58.0
70.85,75.35,72.22,68.0,53.0,71.0,62.0,60.0,23.0,69.0,76.0,55.0,59.0,56.0,39.0,63.71,61.68,55.0,78.35,89.0,58.0
70.85,75.35,72.22,93.0,56.0,77.0,68.0,70.0,24.0,72.0,79.0,54.0,65.0,56.0,44.0,63.71,61.68,66.0,78.35,94.0,63.0
70.85,75.35,72.22,92.0,87.0,79.0,78.0,81.0,50.0,72.0,84.0,57.0,72.0,63.75,54.0,63.71,61.68,69.0,78.35,95.0,69.0
70.85,75.35,72.22,92.0,92.0,83.0,84.0,85.0,52.0,74.0,90.0,76.0,77.0,63.75,65.0,63.71,61.68,78.0,78.35,94.0,73.0
